X,Y,AccidentId,AccidentDateTime,AStreetNameAndSuffix,BStreetNameAndSuffix,FatalInjuries,MajorInjuries,ESRI_OID,Fatal_MajorInjuries,Involving,Nearest_Intersection,GlobalID
-121.863683443744435,37.274650923350706,559658,2016-02-27T08:30:00.000Z,CAPITOL EX,GUADALUPE FR,0,1,597,1,Motorist,CAPITOL EX & GUADALUPE FR,994710a6-5ae3-424a-b874-fb74363fae8e
-121.907504835168311,37.316858113629827,559893,2016-05-31T11:12:00.000Z,LINCOLN AV,PARKMOOR AV,0,1,598,1,Bicyclist,LINCOLN AV & PARKMOOR AV,6bb5194c-73ea-4c45-88c5-a67d2f3dbf96
-121.827953226202141,37.345606477589207,559888,2016-05-31T04:09:00.000Z,DUMONT CI,LEEWARD DR,0,1,599,1,Motorist,126' north of DUMONT CI & LEEWARD DR,34166a21-3428-4df7-abd2-2ced9f99904c
-121.867748331095797,37.324750173731069,559906,2016-05-31T21:23:00.000Z,ELEVENTH ST,KEYES ST,0,1,600,1,Motorist,ELEVENTH ST & KEYES ST,d77c4c35-d3c7-4595-be1f-567d29241422
-121.823980423209832,37.302412857748706,559133,2016-04-17T02:16:00.000Z,CRAY CT,MCLAUGHLIN AV,0,1,601,1,Motorist,CRAY CT & MCLAUGHLIN AV,0803c495-5194-439a-a627-7ed391b9820c
-121.833579033503796,37.266050073345156,559144,2016-04-17T15:00:00.000Z,BRANHAM LN,BRANHAM PLAZA DW,0,1,602,1,Motorist,110' west of BRANHAM LN & BRANHAM PLAZA DW,f197a691-5e0d-450f-8900-4b019444b149
-121.893398297499346,37.257846892432696,559946,2016-06-02T12:45:00.000Z,BRANHAM LN,SUTCLIFF AV,0,1,603,1,Motorist,BRANHAM LN & SUTCLIFF AV,81afd9c8-9912-47f8-84c4-65ddb71e1d41
-121.761703161395289,37.182242524054125,559894,2016-07-19T16:49:00.000Z,BAILEY AV,MCKEAN RD,1,0,604,1,Motorist,BAILEY AV & MCKEAN RD,f05c21ab-2cc6-4b36-b8e4-88dafdbf338b
-121.919093884147713,37.283605643695431,559929,2016-06-01T15:33:00.000Z,KIRKMONT DR,NORTHAMPTON DR,0,1,605,1,Motorist,272' west of KIRKMONT DR & NORTHAMPTON DR,0cdce0e8-d8d4-4098-9968-fabbc221619e
-121.902536559836861,37.321397418711726,559171,2016-04-09T14:03:00.000Z,AUZERAIS AV,HANNAH ST,0,1,606,1,Bicyclist,423' west of AUZERAIS AV & HANNAH ST,4ae1ad68-ce18-4525-9ef2-0abc309d75c0
-121.856537484716881,37.356077476156386,559315,2016-04-27T08:45:00.000Z,BALBOA AV,WILSHIRE BL,0,1,607,1,Pedestrian,280' south of BALBOA AV & WILSHIRE BL,278ae52d-4a62-49b7-bab0-19565c9942d7
-122.032269890857108,37.306070746439026,559364,2016-05-01T17:12:00.000Z,DE ANZA BL,ROLLINGDELL DR,0,1,608,1,Motorist,DE ANZA BL & ROLLINGDELL DR,32fd502c-6610-4a45-931a-72a546737ba6
-121.86496493704071,37.348332447477198,559367,2016-05-01T20:29:00.000Z,SANTA CLARA ST,TWENTY SEVENTH ST,0,1,609,1,Motorist,SANTA CLARA ST & TWENTY SEVENTH ST,87957ad4-ddc2-4b3d-9ed2-145ed262a137
-121.824720734555612,37.302964962474732,559362,2016-05-01T08:47:00.000Z,LOUPE AV,MCLAUGHLIN AV,0,1,610,1,Motorist,LOUPE AV & MCLAUGHLIN AV,ff015149-fe67-462c-9cb6-a0f8827b7f49
-121.830711441119519,37.196694475056965,559863,2016-05-29T20:11:00.000Z,ALMADEN RD,MINORU DR,0,1,611,1,Motorist,ALMADEN RD & MINORU DR,c0e3e710-080f-4349-8b5e-ce1791175f94
-121.875896593405557,37.380660603786758,559840,2016-05-28T22:54:00.000Z,MOSSLAND DR,SAGELAND DR,0,1,612,1,Pedestrian,66' east of MOSSLAND DR & SAGELAND DR,ae1a3b65-7e1f-4c39-a5ef-2fad0f47f8a6
-121.916780836561003,37.263609807416479,559542,2016-05-12T01:16:00.000Z,HILLSDALE AV,ROSS AV,0,1,613,1,Motorist,220' east of HILLSDALE AV & ROSS AV,f66cb139-bfa2-4327-ba59-b2759316bc2e
-121.833227189198254,37.293425584124378,559573,2016-07-09T03:30:00.000Z,CAPITOL EX,SENTER RD,1,0,614,1,Bicyclist,CAPITOL EX & SENTER RD,7e6314d7-fe46-4643-9f0d-a2b6ecd997fd
-121.829010739891089,37.272458363090863,559940,2016-05-27T23:23:00.000Z,MONTEREY RD,SKYWAY DR,0,1,615,1,Motorist,72' west of MONTEREY RD & SKYWAY DR,704b14ac-59d1-4045-bea3-dc3e850e0e1d
-121.908409336256682,37.33165779435231,559151,2016-04-18T18:39:00.000Z,ALAMEDA ,MORRISON AV,0,1,616,1,Motorist,ALAMEDA  & MORRISON AV,8688f99d-971a-420c-9f49-a986c6a01059
-121.861270044333835,37.250396990703862,559491,2016-06-30T21:34:00.000Z,BLOSSOM HILL RD,HILLVIEW AV,1,0,617,1,Pedestrian,141' west of BLOSSOM HILL RD & HILLVIEW AV,287cb14f-076f-4f46-a3eb-b0c3a2a5d457
-121.803853295080941,37.236994470026524,559481,2016-05-08T21:44:00.000Z,COTTLE RD,SANTA TERESA BL,0,1,618,1,Motorist,COTTLE RD & SANTA TERESA BL,98045f35-088d-42ac-92ad-f91b78935030
-121.855686321497558,37.328368238837051,559484,2016-05-08T17:26:00.000Z,BELLHURST AV,LUCRETIA AV,0,1,619,1,Motorist,BELLHURST AV & LUCRETIA AV,5eaad24c-cdca-47be-80e5-04331127a4af
-121.808081713373198,37.311437546658887,559576,2016-05-14T19:32:00.000Z,ABORN RD,CAPITOL EX,0,1,620,1,Motorist,ABORN RD & CAPITOL EX,f5176447-5e3c-4c94-bc54-96c22d794c4a
-121.888104245606669,37.325196892819356,559624,2016-05-17T09:01:00.000Z,ALMADEN BL,REED ST,0,1,621,1,Motorist,ALMADEN BL & REED ST,0421a897-3208-4b18-8643-d102e69bb27b
-121.861190976847368,37.303598901606918,559591,2016-05-15T14:45:00.000Z,CURTNER AV,MONTEREY RD,0,1,622,1,Motorist,113' east of CURTNER AV & MONTEREY RD,ade9d2e4-f43e-4bc7-bb9c-050d04ca6ab3
-121.849613441936768,37.265604087124302,559587,2016-05-15T08:28:00.000Z,BRANHAM LN,WELLINGTON PARK DR,0,1,623,1,Motorist,BRANHAM LN & WELLINGTON PARK DR,9ca0d84b-455a-4441-b20f-811019128740
-121.842575192793475,37.250614926125813,559699,2016-05-20T21:52:00.000Z,BLOSSOM HILL RD,CHESBRO AV,0,1,624,1,Pedestrian,96' east of BLOSSOM HILL RD & CHESBRO AV,4c151bc6-b959-46b4-b7f3-c58074e4c138
-121.890376684726817,37.333158811004488,560090,2016-06-11T02:11:00.000Z,MARKET ST,PLAZA ,0,1,625,1,Motorist,52' south of MARKET ST & PLAZA ,840079e9-7297-40b5-832d-d4b1e151eca9
-121.791537104302861,37.313970768164403,560060,2016-06-08T21:43:00.000Z,ABORN RD,WHITE RD,0,1,626,1,Pedestrian,372' west of ABORN RD & WHITE RD,46ae4e39-1bb5-4a22-9ef7-7dde0b6229c9
-121.860573875371699,37.386563073986004,560166,2016-06-16T14:05:00.000Z,BERRYESSA RD,CAPITOL AV,0,1,627,1,Motorist,BERRYESSA RD & CAPITOL AV,834af2f7-9acc-4f25-876c-b68da9868ee5
-121.867370172175598,37.379772627666469,560184,2016-06-16T10:50:00.000Z,BERRYESSA RD,FLICKINGER AV,0,1,628,1,Motorist,70' north of BERRYESSA RD & FLICKINGER AV,b8d876e4-79e9-4df3-8ca8-ecd6546a8e4f
-121.836521779615367,37.315177331809011,560211,2016-07-30T19:55:00.000Z,MCLAUGHLIN AV,TULLY RD,1,0,629,1,Motorist,125' north of MCLAUGHLIN AV & TULLY RD,61e09250-6d94-4db6-88ce-5711567909b1
-121.858883641345585,37.252837313855018,560146,2016-06-14T00:10:00.000Z,SANTA TERESA BL,THORNWOOD DR,0,1,630,1,Motorist,SANTA TERESA BL & THORNWOOD DR,0e038703-3c88-4a0b-bc36-7a2cf00c9175
-121.898079790797226,37.355909694935605,560148,2016-06-14T17:15:00.000Z,HEDDING ST,SIXTH ST,0,1,631,1,Motorist,HEDDING ST & SIXTH ST,03c0b87a-9123-418b-a29d-82df80c4ceb5
-121.998122268210011,37.309798636514465,560156,2016-06-10T09:23:00.000Z,BOLLINGER RD,WUNDERLICH DR,0,1,632,1,Motorist,BOLLINGER RD & WUNDERLICH DR,51895dae-ed68-41e0-b082-da089eb3c792
-121.809742925997426,37.305782587053713,560717,2016-07-16T09:14:00.000Z,ANNIE LAURIE WY,SILVER CREEK RD,0,1,633,1,Motorist,ANNIE LAURIE WY & SILVER CREEK RD,732bc04d-2538-463a-9c40-e20e95830a0c
-121.803956902118998,37.245969159109123,560727,2016-07-16T23:07:00.000Z,BESWICK DR,COTTLE RD,0,1,634,1,Motorist,BESWICK DR & COTTLE RD,cc9636f2-ac8b-4528-8170-3da412898e69
-121.823765445923343,37.323823832995309,560812,2016-07-23T19:34:00.000Z,HURAN DR,TULLY RD,0,1,635,1,Pedestrian,HURAN DR & TULLY RD,8caa34ab-e322-49d5-91a2-24905d0a1024
-121.812768969375696,37.331253798910986,560850,2016-10-02T00:57:00.000Z,CAPITOL EX,TULLY RD,1,0,636,1,Pedestrian,100' south of CAPITOL EX & TULLY RD,f592531c-b114-451e-847d-0ba7e9397ecf
-121.88294398305672,37.366125427545569,542611,2013-07-25T08:01:00.000Z,BERRYESSA RD,COMMERCIAL ST,0,1,637,1,Bicyclist,97' west of BERRYESSA RD & COMMERCIAL ST,0b5f1a0e-4ae5-4c23-b2d1-1e5262723f7e
-121.847667014677072,37.30796346533473,561008,2016-07-27T08:07:00.000Z,SENTER RD,TULLY RD,0,1,638,1,Bicyclist,SENTER RD & TULLY RD,0e030af8-6f58-4000-9395-345400cb060e
-121.900905778696483,37.322359759910135,561002,2016-10-06T21:41:00.000Z,AUZERAIS AV,DRAKE ST,1,0,639,1,Pedestrian,AUZERAIS AV & DRAKE ST,0fa05e40-bfde-43e8-9091-a3a15966e91f
-121.815157948222947,37.291383875528837,561081,2016-08-05T02:09:00.000Z,HONEYDALE CT,YERBA BUENA RD,0,1,640,1,Pedestrian,HONEYDALE CT & YERBA BUENA RD,66e14ee0-22bd-4c13-980a-4f1b6e184821
-121.874038427290785,37.363745466786185,561093,2016-08-06T06:37:00.000Z,DOT WY,MABURY RD,0,2,641,2,Motorist,DOT WY & MABURY RD,51f93168-feef-4fd7-a004-d83618c30f02
-121.850544870541981,37.329550618682028,542662,2013-05-22T20:40:00.000Z,CRESTON LN,MCLAUGHLIN AV,0,1,642,1,Pedestrian,76' north of CRESTON LN & MCLAUGHLIN AV,0b997b21-440d-48ab-9166-650f891cc866
-121.919298837901678,37.267319153245879,560701,2016-07-15T18:10:00.000Z,FOXWORTHY AV,ROSS AV,0,1,643,1,Motorist,FOXWORTHY AV & ROSS AV,f03e9682-8e12-4cd5-a277-e8c103b1b8b8
-121.832102110709627,37.280418987123745,560789,2016-07-21T04:34:00.000Z,SAN MATEO DR,SEVEN TREES BL,0,1,644,1,Motorist,153' north of SAN MATEO DR & SEVEN TREES BL,67ebd38d-80d1-4cda-8f9f-cf686705cccd
-121.939688207491869,37.419788314366329,560266,2016-06-20T12:10:00.000Z,ALVISO MILPITAS RD,ZANKER RD,0,1,645,1,Motorist,ALVISO MILPITAS RD & ZANKER RD,adba2ded-e8e3-46f6-8a27-f84e853a2608
-121.870107144535439,37.312573909620667,561159,2016-08-16T14:36:00.000Z,MONTEREY RD,SAN JOSE AV,0,1,646,1,Bicyclist,MONTEREY RD & SAN JOSE AV,366cf348-37ac-4ccd-b230-6688f0772959
-121.931077322905978,37.32340008093459,561291,2016-10-25T17:27:00.000Z,LASWELL AV,SAN CARLOS ST,1,0,647,1,Motorist,180' south of LASWELL AV & SAN CARLOS ST,cdaf5e94-6830-4df4-9fc8-8cc705e31dfe
-121.852444221357032,37.294722526574802,561304,2016-10-29T17:38:00.000Z,MONTEREY RD,UMBARGER RD,1,0,648,1,Pedestrian,51' west of MONTEREY RD & UMBARGER RD,d254066d-f15f-403c-a496-2806aababc7f
-121.925337072697772,37.382758227594394,560702,2016-07-15T16:52:00.000Z,COMPONENT DR,FIRST ST,0,1,649,1,Pedestrian,COMPONENT DR & FIRST ST,de133e02-9853-4650-9982-7ce9c0b5d4aa
-121.853959803746307,37.215687592857492,560752,2016-07-17T23:54:00.000Z,ALMADEN EX,TRINIDAD DR,0,1,650,1,Motorist,ALMADEN EX & TRINIDAD DR,77f40995-a071-4809-b7a7-a07b66603f5c
-121.851474337055237,37.334198597573867,561001,2016-08-03T04:55:00.000Z,FELIPE AV,STORY RD,1,0,651,1,Bicyclist,FELIPE AV & STORY RD,3f510231-b22d-4eea-9d6d-7bb1cb80a75a
-121.910950888166454,37.312887030484625,560787,2016-07-20T21:04:00.000Z,PEDRO ST,RACE ST,0,1,652,1,Pedestrian,PEDRO ST & RACE ST,65df4a7c-bebd-436e-8e2a-9ef673ad3623
-121.919434923416773,37.310706630408468,561050,2016-08-03T00:45:00.000Z,COLLEGE DR,FRUITDALE AV,0,1,653,1,Motorist,COLLEGE DR & FRUITDALE AV,1085460b-f27b-4ba2-983b-eb07f44ce08a
-121.886348511978198,37.326772681822462,561136,2016-08-13T01:35:00.000Z,COLTON PL,PIERCE ST,0,1,654,1,Pedestrian,COLTON PL & PIERCE ST,62e2a580-8a70-4c75-92f6-a5d6cb257f6d
-121.830896636668996,37.309355568969757,561187,2016-08-21T01:17:00.000Z,MALOTT DR,MCLAUGHLIN AV,0,1,655,1,Motorist,MALOTT DR & MCLAUGHLIN AV,b1853fd1-8dc1-4eec-a110-bfa4dc11c06d
-121.818527262330889,37.269699547020551,561284,2016-10-16T23:31:00.000Z,BRANHAM LANE EAST ,HOUNDSHAVEN WY,1,0,656,1,Motorist,235' west of BRANHAM LANE EAST  & HOUNDSHAVEN WY,0ba0aa06-210d-4cc4-9b5e-b109377c2309
-121.765917232164867,37.322353503691666,561290,2016-11-01T16:30:00.000Z,MURILLO AV,ROSE TERRASSE ,1,0,657,1,Motorist,87' south of MURILLO AV & ROSE TERRASSE ,43270a23-da6e-4e41-bdca-6db134248038
-121.779387770142591,37.276648907390431,560851,2016-10-02T02:45:00.000Z,HAWKSTONE WY,SILVER CREEK VALLEY RD,1,0,658,1,Motorist,150' north of HAWKSTONE WY & SILVER CREEK VALLEY RD,b00fc73d-13c7-4d8f-b44f-64033ccea610
-121.867370172175598,37.379772627666469,561072,2016-08-04T12:56:00.000Z,BERRYESSA RD,FLICKINGER AV,0,1,659,1,Pedestrian,50' west of BERRYESSA RD & FLICKINGER AV,b43787a9-ec69-4197-8352-b3fdb3ebe211
-121.853108040950559,37.398606440849001,561201,2016-08-22T20:08:00.000Z,MAUNA KEA LN,ZION LN,0,1,660,1,Motorist,MAUNA KEA LN & ZION LN,fc277139-d57d-43e5-a40f-1eed5fa5f77a
-121.866567816778613,37.342973322118311,561244,2016-08-28T22:30:00.000Z,SAN ANTONIO ST,TWENTY SECOND ST,0,1,661,1,Motorist,SAN ANTONIO ST & TWENTY SECOND ST,1c96c6ed-29e6-44a1-8c69-9dc40591f229
-121.853651567881258,37.332741062240601,560951,2016-07-24T21:22:00.000Z,MCLAUGHLIN AV,STORY RD,0,1,662,1,Pedestrian,MCLAUGHLIN AV & STORY RD,28600921-5e5b-4f89-a138-e2c0e7d3a35b
-121.81113230432193,37.234596656413217,560971,2016-07-21T12:20:00.000Z,ANSDELL WY,ELLERBROOK WY,0,1,663,1,Motorist,ANSDELL WY & ELLERBROOK WY,338e7979-1ce4-4ca2-86ab-5efa5b647da5
-121.848928437022195,37.413831509952161,561024,2016-07-28T14:03:00.000Z,CANYON CREEK DR,CANYON VIEW DR,0,1,664,1,Motorist,273' east of CANYON CREEK DR & CANYON VIEW DR,bca494f7-dc0e-4c39-b633-bd42a2eb8461
-121.914058032829246,37.279199615615795,561148,2016-08-14T20:18:00.000Z,CURTNER AV,HERITAGE DR,0,1,665,1,Bicyclist,243' west of CURTNER AV & HERITAGE DR,36133ab5-884f-4e3f-8bce-c649f92b4e53
-121.839997320302331,37.318729895399592,561305,2016-10-19T19:30:00.000Z,BAYARD DR,MCLAUGHLIN AV,1,2,666,3,Motorist,50' north of BAYARD DR & MCLAUGHLIN AV,906d7d9a-d2b9-421b-9b40-c04874aa457b
-121.909310219252134,37.300961855911282,561337,2016-08-07T15:30:00.000Z,MINNESOTA AV,WEAVER DR,0,1,667,1,Motorist,348' west of MINNESOTA AV & WEAVER DR,d6cb06a0-b610-4c30-af5c-e16d63b56ec5
-121.841009207278347,37.364337325970304,561331,2016-08-06T09:53:00.000Z,ALEXANDER AV,MADDEN AV,0,1,668,1,Pedestrian,ALEXANDER AV & MADDEN AV,0e334821-1c92-41a2-a60a-85a37f406324
-121.82803484430957,37.365836708487159,562264,2016-10-08T22:40:00.000Z,ALUM ROCK AV,WHITE RD,0,1,669,1,Pedestrian,173' south of ALUM ROCK AV & WHITE RD,d79e99c3-dfe8-4ce2-aded-ae86c8b58355
-121.886062671385702,37.328941729715034,562107,2016-09-30T23:44:00.000Z,BALBACH ST,MARKET ST,0,1,670,1,Pedestrian,BALBACH ST & MARKET ST,53056fef-93e5-49ae-9fbd-c4481aff8e6e
-121.858298221757551,37.300738652185409,562150,2016-10-03T16:02:00.000Z,MONTEREY RD,TULLY RD,0,1,671,1,Motorist,430' north of MONTEREY RD & TULLY RD,694bc42d-3417-460d-8b46-c4a648a19001
-121.920938814099827,37.391172420212094,562218,2016-10-07T06:14:00.000Z,JUNCTION AV,TRIMBLE RD,0,1,672,1,Motorist,JUNCTION AV & TRIMBLE RD,caf3ab00-56c8-4135-83b3-08dd7a6a98a7
-121.840532300922703,37.319281092490819,562273,2016-10-09T02:02:00.000Z,MCLAUGHLIN AV,SHORELAND DR,0,1,673,1,Bicyclist,90' north of MCLAUGHLIN AV & SHORELAND DR,14940e34-0cde-492f-a4b5-c53fea5753b6
-121.822507744311693,37.359814050835247,561413,2016-08-15T13:11:00.000Z,WESTBORO DR,WHITE RD,0,1,674,1,Bicyclist,WESTBORO DR & WHITE RD,213b9206-b2b2-4808-a0ab-21ecb5933e3d
-121.837976989043852,37.28067761447376,561655,2016-11-29T02:59:00.000Z,CAPITOL EX,MONTEREY RD,1,0,675,1,Pedestrian,51' south of CAPITOL EX & MONTEREY RD,efb73f00-794d-4801-b942-cba07f7f3e55
-121.827022442656329,37.286822892668333,561397,2016-08-09T23:03:00.000Z,EZIE ST,SENTER RD,0,1,676,1,Motorist,EZIE ST & SENTER RD,0b0bdd0f-b893-4ed9-ad0a-e2b2091516a0
-121.833871782016729,37.326888068058842,561667,2016-09-02T18:47:00.000Z,CUNNINGHAM AV,PANAMA AV,0,1,677,1,Pedestrian,92' east of CUNNINGHAM AV & PANAMA AV,5f9fa83b-90b5-4626-a193-f87040266e95
-121.88008728146994,37.292329759437926,561534,2016-09-05T23:48:00.000Z,ALMADEN RD,CURTNER AV,0,1,678,1,Motorist,ALMADEN RD & CURTNER AV,4ea51d06-fe0f-4087-b846-160902adddd5
-121.860573875371699,37.386563073986004,561532,2016-08-24T19:34:00.000Z,BERRYESSA RD,CAPITOL AV,0,1,679,1,Bicyclist,BERRYESSA RD & CAPITOL AV,b5572308-7e4f-4adb-9e2e-9c5eb8712b7f
-121.913514870121574,37.289905661671966,561549,2016-09-05T21:33:00.000Z,GATON DR,MERIDIAN AV,0,1,680,1,Motorist,116' south of GATON DR & MERIDIAN AV,dbeaacd9-90df-45ff-b677-ca4ee0b1b0c7
-121.913623584023497,37.300935922006168,561816,2016-09-14T23:30:00.000Z,ISABEL DR,MERIDIAN AV,0,2,681,2,Motorist,ISABEL DR & MERIDIAN AV,9d53bb9c-11fc-48e5-92cf-09d1ac258a9c
-121.833298299377461,37.347671782649172,561811,2016-09-14T18:45:00.000Z,ANGIE AV,JACKSON AV,0,1,682,1,Motorist,ANGIE AV & JACKSON AV,784159e3-e355-43bd-8d38-936f5b60f9e3
-121.79697750116803,37.333766912270917,561834,2016-09-18T00:35:00.000Z,COCONUT DR,GUMDROP DR,0,1,683,1,Pedestrian,COCONUT DR & GUMDROP DR,cf4e6867-7855-47f7-afe0-bc46b657b10a
-121.887414150905869,37.337674898055027,561614,2016-11-10T16:33:00.000Z,FOURTH ST,SANTA CLARA ST,1,0,684,1,Pedestrian,FOURTH ST & SANTA CLARA ST,241bf796-39ab-404e-aa93-1efb80ce2d50
-121.825906176950056,37.322376181699006,561617,2016-07-30T13:55:00.000Z,KING RD,TULLY RD,0,1,685,1,Pedestrian,KING RD & TULLY RD,ef7a44e7-2f86-45d7-8877-824253d50780
-121.736416973154533,37.20113363161353,561623,2016-08-27T03:35:00.000Z,BAILEY AV,SANTA TERESA BL,0,1,686,1,Motorist,BAILEY AV & SANTA TERESA BL,6af7db1f-18e2-4df1-8538-6590ab829f29
-121.89916238049581,37.355395656331162,561635,2016-08-28T14:05:00.000Z,FIFTH ST,HEDDING ST,0,1,687,1,Motorist,FIFTH ST & HEDDING ST,49acc9ff-c1fc-4965-ad90-20bdba2832ed
-121.904553134051412,37.311589551027396,561687,2016-09-05T17:33:00.000Z,GLEN EYRIE AV,GLEN EYRIE WY,0,1,688,1,Bicyclist,287' west of GLEN EYRIE AV & GLEN EYRIE WY,f4f9ce25-c56c-4d13-88dc-7a125c018948
-121.882157525808992,37.342189496655067,561803,2016-09-12T21:04:00.000Z,ST JOHN ST,TENTH ST,0,1,689,1,Bicyclist,ST JOHN ST & TENTH ST,870c8c3a-d2b2-4644-9e09-3bc91ba559e3
-121.830430075278912,37.333948381110595,561762,2016-09-11T20:03:00.000Z,DARWIN WY,OCALA AV,0,1,690,1,Pedestrian,436' west of DARWIN WY & OCALA AV,4ec0d7d6-284b-49e6-b29c-0e1af054010e
-121.913869284195798,37.310792608861178,561914,2016-09-20T06:38:00.000Z,FRUITDALE AV,MERIDIAN AV,0,1,691,1,Pedestrian,FRUITDALE AV & MERIDIAN AV,29c3b7b1-bb74-4bae-b6e6-f67424e78182
-121.830856615809921,37.355303351906102,561889,2016-12-11T04:11:00.000Z,CAPITOL AV,CAPITOL EX,2,0,692,2,Motorist,CAPITOL AV & CAPITOL EX,eb8d364e-3f37-442d-bffd-2b746db5fef9
-121.889087578795611,37.360179709375878,561891,2016-12-10T03:06:00.000Z,FIFTEENTH ST,HEDDING ST,1,0,693,1,Pedestrian,51' west of FIFTEENTH ST & HEDDING ST,dd93f3ff-6f6a-4eef-8d96-9f68746ae27d
-121.832768714418521,37.36360087013508,561752,2016-09-11T00:58:00.000Z,ALUM ROCK AV,PLEASANTRIDGE AV,0,1,694,1,Motorist,ALUM ROCK AV & PLEASANTRIDGE AV,096beae5-c780-498b-b4db-393d67066f0e
-121.830918979996113,37.25877660610923,561959,2016-09-22T18:39:00.000Z,CHYNOWETH AV,SNELL AV,0,1,695,1,Motorist,CHYNOWETH AV & SNELL AV,854993ee-068e-493d-87d0-ea026c511c4e
-121.874616457171314,37.263571319863956,562003,2016-09-24T20:34:00.000Z,BRANHAM LN,THOUSAND OAKS DR,0,1,696,1,Bicyclist,BRANHAM LN & THOUSAND OAKS DR,eefbff66-4d8b-4e88-b70e-0e4acc71ce6b
-121.923292678091144,37.310701770978739,561830,2016-09-15T23:11:00.000Z,FRUITDALE AV,LEIGH AV,0,1,697,1,Pedestrian,FRUITDALE AV & LEIGH AV,50adff16-8f14-4c63-9568-d8ebdd16eb93
-121.91570011570424,37.310702763847019,561890,2016-12-10T20:39:00.000Z,FRUITDALE AV,ST ELIZABETH DR,1,0,698,1,Motorist,FRUITDALE AV & ST ELIZABETH DR,b92242ab-e27c-42be-88e1-0c6e2eb64bf4
-121.846920092356427,37.289227093673425,561892,2016-12-09T17:19:00.000Z,DAYLIGHT WY,MONTEREY RD,1,1,699,2,Motorist,DAYLIGHT WY & MONTEREY RD,c22f9b6e-0e88-4a62-be05-89da3b42c592
-121.88155701888985,37.324062338082129,562082,2016-09-29T16:45:00.000Z,FIRST ST,VIRGINIA ST,0,1,700,1,Motorist,FIRST ST & VIRGINIA ST,4c036edc-97ec-46e2-8cbc-60f1fd4cb444
-121.841909757688569,37.276933033588897,562309,2016-12-25T00:28:00.000Z,CAPITOL EX,SNELL AV,2,1,701,3,Motorist,51' east of CAPITOL EX & SNELL AV,a37f2bd8-c083-4345-ac86-8eead6baa347
-121.830921310345786,37.261692481115595,562353,2016-10-14T06:30:00.000Z,OBERT DR,SNELL AV,0,1,702,1,Motorist,90' south of OBERT DR & SNELL AV,32110b3d-4d2d-4d51-8858-080e719eed6c
-121.808453647998775,37.323860149364961,562410,2016-10-17T00:10:00.000Z,CAPITOL EX,QUIMBY RD,0,2,703,2,Motorist,CAPITOL EX & QUIMBY RD,13b29267-e457-447e-b6c8-c5e13b9b0243
-121.888921718632005,37.275688896253413,562338,2016-10-12T21:20:00.000Z,FOXWORTHY AV,LANSFORD AV,0,1,704,1,Pedestrian,185' east of FOXWORTHY AV & LANSFORD AV,2c8c42fb-b778-4a9a-b959-9c3c06f9f4f6
-121.866596891625932,37.300025784403331,562367,2016-11-11T11:46:00.000Z,CURTNER AV,LITTLE ORCHARD ST,1,1,705,2,Pedestrian,CURTNER AV & LITTLE ORCHARD ST,7a4eee8c-b410-4687-a45a-847437fbdfdb
-121.969744823728774,37.315938419016,562370,2016-10-15T18:17:00.000Z,MOORPARK AV,REBECCA WY,0,1,706,1,Motorist,51' west of MOORPARK AV & REBECCA WY,a69044cc-2a6d-4b61-a5d2-64df3af1bed0
-121.864859319623847,37.344046585981523,562542,2016-12-12T19:18:00.000Z,SAN ANTONIO ST,TWENTY FOURTH ST,1,0,707,1,Motorist,SAN ANTONIO ST & TWENTY FOURTH ST,160d74e2-0321-4a59-927f-463886cd9544
-121.920938814099827,37.391172420212094,562498,2016-10-21T06:35:00.000Z,JUNCTION AV,TRIMBLE RD,0,1,708,1,Motorist,JUNCTION AV & TRIMBLE RD,d382d471-145f-4b98-a8bc-f644d9440297
-121.873075511267857,37.373795480377375,562591,2016-10-13T17:37:00.000Z,BERRYESSA RD,LUNDY AV,0,1,709,1,Pedestrian,BERRYESSA RD & LUNDY AV,885f09fd-e20b-43f5-8ae3-bc221121b775
-121.913514870121574,37.289905661671966,562450,2016-10-19T08:13:00.000Z,GATON DR,MERIDIAN AV,0,1,710,1,Motorist,GATON DR & MERIDIAN AV,8d68c8df-dc1c-4676-bff8-3c107e2819fa
-121.895476245233382,37.33384666731407,562528,2016-10-23T01:34:00.000Z,ALMADEN BL,SANTA CLARA ST,0,1,711,1,Motorist,ALMADEN BL & SANTA CLARA ST,1a7600a8-7075-4180-8a00-1269f8a850eb
-121.900979902004494,37.328198035404149,562604,2016-10-27T19:23:00.000Z,MONTGOMERY ST,OTTERSON ST,0,1,712,1,Motorist,210' south of MONTGOMERY ST & OTTERSON ST,3e3f4584-b99b-42b2-9b8f-7693e3dee23d
-121.903930927439433,37.369724148353498,562620,2016-10-28T06:20:00.000Z,QUEENS LN,ROGERS AV,0,1,713,1,Pedestrian,QUEENS LN & ROGERS AV,94061bd0-4a79-4dde-9fc2-257060452413
-121.881768862358925,37.330086120689778,562687,2016-10-31T02:04:00.000Z,FOURTH ST,WILLIAM ST,0,1,714,1,Bicyclist,FOURTH ST & WILLIAM ST,fd6e74c4-f91f-4201-82c0-8cd4f6d896e2
-121.854655939358182,37.274524070278972,562434,2016-10-18T09:05:00.000Z,BLUEFIELD DR,CAPITOL EX,0,1,715,1,Motorist,BLUEFIELD DR & CAPITOL EX,85eb19fd-3936-4788-a205-4d5839a22699
