Accident_Date,Accident_Time,LATITUDE,LONGITUDE,AStreet,BStreet,FatalInjuries,MajorInjuries,Involving,Nearest_Intersection,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,Accident
1/4/16,11:00:00.000Z,37.31056324,-121.8732887,POMONA AV,SAN JOSE AV,0,1,0,51' west of POMONA AV & SAN JOSE AV,40,2100,33,20200,42,0,38,0.12,58,42,50,1
1/12/16,08:13:00.000Z,37.26682026,-121.9082839,HILLSDALE AV,KIRK RD,1,0,0,HILLSDALE AV & KIRK RD,30,5000,5,2350,33,0,29,0.09,58,41,49.5,1
1/15/16,23:06:00.000Z,37.30385511,-121.9225398,DE ROSE WY,LEIGH AV,1,0,1,79' north of DE ROSE WY & LEIGH AV,35,8250,72,9950,40,0,36,0.08,58,42,50,1
1/15/16,23:02:00.000Z,37.33840557,-121.8942558,MARKET ST,ST JAMES ST,0,1,0,MARKET ST & ST JAMES ST,25,1975,20,12100,30.5,0,27,0.08,58,42,50,1
1/17/16,19:54:00.000Z,37.38274634,-121.8815845,LUNDY AV,TOWNSEND AV,0,1,1,LUNDY AV & TOWNSEND AV,25,2250,9,2600,33.6,1,25,0.07,59,42,50.5,1
1/22/16,21:35:00.000Z,37.32704831,-121.9382503,CIRO AV,FOREST AV,0,1,1,92' west of CIRO AV & FOREST AV,35,3800,14,6050,36.5,0,33,0.13,58,42,50,1
1/23/16,13:09:00.000Z,37.27340767,-121.8858985,HILLSDALE AV,VISTAMONT DR,0,1,0,HILLSDALE AV & VISTAMONT DR,35,1950,14,10100,38,0,34,0.1,59,42,50.5,1
1/25/16,00:42:00.000Z,37.29512544,-121.8724937,CURTNER AV,GUADALUPE FR,1,0,1,CURTNER AV & GUADALUPE FR,30,800,8,2250,31,0,28,0.09,60,43,51.5,1
1/27/16,17:28:00.000Z,37.35691517,-121.8959649,EIGHTH ST,HEDDING ST,0,1,0,EIGHTH ST & HEDDING ST,35,3700,10,11750,39,0,34.5,0.18,60,44,52,1
1/28/16,08:44:00.000Z,37.37521288,-121.8569823,LAVA WY,MABURY RD,0,1,1,LAVA WY & MABURY RD,35,3040,12,18600,38,0,35,0.06,60,44,52,1
1/30/16,02:35:00.000Z,37.34985447,-121.8526636,KING RD,SAN ANTONIO ST,1,0,0,KING RD & SAN ANTONIO ST,35,4000,43,11400,37,0,34,0.04,61,42,51.5,1
2/7/16,14:07:00.000Z,37.33555169,-121.8006307,TULLY RD,WHITE RD,1,0,0,TULLY RD & WHITE RD,40,4100,47,27400,44,0,40,0.11,61,45,53,1
2/9/16,19:37:00.000Z,37.29101768,-121.8726447,CANOAS GARDEN AV,MASONIC DR,0,1,1,CANOAS GARDEN AV & MASONIC DR,35,1550,4,7100,36,0,33,0.1,61,45,53,1
2/9/16,07:20:00.000Z,37.3456072,-121.8486271,KING RD,VIRGINIA PL,0,1,2,KING RD & VIRGINIA PL,35,4000,43,11400,37,0,34,0.1,61,45,53,1
2/10/16,17:46:00.000Z,37.29726007,-121.9856969,COUNTRY LN,SARATOGA AV,0,1,2,COUNTRY LN & SARATOGA AV,35,9300,20,11050,39,0,35,0.12,62,44,53,1
2/11/16,22:46:00.000Z,37.33352733,-121.909961,JULIAN ST,KEEBLE AV,0,1,0,58' west of JULIAN ST & KEEBLE AV,30,3100,46,11200,35,0,30,0.07,62,44,53,1
2/12/16,21:07:00.000Z,37.30878553,-121.9223087,GOODWIN AV,LEIGH AV,0,1,1,GOODWIN AV & LEIGH AV,40,2700,27,24400,45,0,41,0.15,63,45,54,1
2/12/16,00:10:00.000Z,37.29840243,-121.949933,DRIFTWOOD DR,WINCHESTER BL,1,0,2,DRIFTWOOD DR & WINCHESTER BL,25,2430,2,1450,28.5,0,24,0.15,63,45,54,1
2/12/16,23:57:00.000Z,37.32113309,-121.9058717,AUZERAIS AV,SUNOL ST,0,1,2,211' west of AUZERAIS AV & SUNOL ST,25,5950,34,5250,28.5,0,24.5,0.15,63,45,54,1
2/13/16,19:12:00.000Z,37.3465663,-121.8104205,ROCKY MOUNTAIN DR,WHITE RD,0,1,0,82' south of ROCKY MOUNTAIN DR & WHITE RD,35,4000,25,9400,39,0,34,0.09,63,46,54.5,1
2/19/16,10:00:00.000Z,37.36217487,-121.8970565,COMMERCIAL ST,TENTH ST,0,1,2,COMMERCIAL ST & TENTH ST,30,2080,1,4200,33,0,29,0.17,63,46,54.5,1
2/20/16,14:15:00.000Z,37.31711474,-121.9187221,PARKMOOR AV,SINCLAIR FR,0,1,0,PARKMOOR AV & SINCLAIR FR,30,2000,12,10250,33,0,29,0.07,63,45,54,1
2/20/16,12:14:00.000Z,37.31621801,-121.856577,NEEDLES DR,SENTER RD,0,1,2,123' east of NEEDLES DR & SENTER RD,40,6200,182,34000,42,0,37.5,0.07,63,45,54,1
2/20/16,21:31:00.000Z,37.22756503,-121.9041535,CAMDEN AV,VISTA LOOP ,2,0,0,CAMDEN AV & VISTA LOOP ,40,10750,27,9900,43,0,39.3,0.07,63,45,54,1
2/25/16,19:05:00.000Z,37.30301928,-122.0322574,BARK LN,DE ANZA BL,1,0,1,107' north of BARK LN & DE ANZA BL,35,7900,21,3675,38,0,34,0.14,64,46,55,1
2/26/16,16:19:00.000Z,37.34554119,-121.8617958,SAN ANTONIO ST,TWENTY EIGHTH ST,0,1,1,SAN ANTONIO ST & TWENTY EIGHTH ST,35,4000,43,11400,37,0,34,0.08,64,46,55,1
2/27/16,08:30:00.000Z,37.27465092,-121.8636834,CAPITOL EX,GUADALUPE FR,0,1,0,CAPITOL EX & GUADALUPE FR,35,2300,28,12100,39,0,35,0.2,64,46,55,1
2/28/16,02:48:00.000Z,37.26447066,-121.8868036,ADOBE CT,CHERRY AV,0,1,0,ADOBE CT & CHERRY AV,35,13450,54,7200,37.3,0,33.3,0.04,65,46,55.5,1
2/28/16,21:19:00.000Z,37.32349381,-121.9137599,MERIDIAN AV,SAN CARLOS ST,0,2,0,MERIDIAN AV & SAN CARLOS ST,35,8400,107,29250,38,0,34.5,0.04,65,46,55.5,1
2/29/16,13:25:00.000Z,37.29204813,-121.9040215,GLEN ELLEN WY,HICKS AV,0,1,0,GLEN ELLEN WY & HICKS AV,30,2000,3,10800,33,0,30,0.04,65,46,55.5,1
2/29/16,12:25:00.000Z,37.23810282,-121.8306356,SHAWCROFT DR,SNELL AV,1,0,0,SHAWCROFT DR & SNELL AV,40,5320,37,14250,42.5,0,38.5,0.04,65,46,55.5,1
3/4/16,02:47:00.000Z,37.26175374,-121.9223341,CAMDEN AV,LEIGH AV,1,0,0,CAMDEN AV & LEIGH AV,25,6973,14,1900,30.7,0,27.3,0.09,63,46,54.5,1
3/5/16,23:02:00.000Z,37.35083834,-121.8270195,CAPITOL EX,STORY RD,0,1,1,CAPITOL EX & STORY RD,35,8200,196,28850,40.5,0,36.5,0.12,63,47,55,1
3/5/16,22:07:00.000Z,37.36217487,-121.8970565,COMMERCIAL ST,TENTH ST,1,0,1,991' north of COMMERCIAL ST & TENTH ST,35,3200,35,24100,36,0,33,0.12,63,47,55,1
3/6/16,00:47:00.000Z,37.38282912,-121.8437737,MABURY RD,ROYAL GLEN DR,0,1,1,MABURY RD & ROYAL GLEN DR,35,3400,16,10250,39,0,36,0.11,65,46,55.5,1
3/7/16,10:57:00.000Z,37.32929211,-121.8302957,BERMUDA WY,CUNNINGHAM AV,0,1,0,BERMUDA WY & CUNNINGHAM AV,35,3520,9,4100,38.5,0,35,0.06,65,46,55.5,1
3/8/16,16:25:00.000Z,37.31376245,-121.8652592,PHELAN AV,SEVENTH ST,0,1,2,300' north of PHELAN AV & SEVENTH ST,25,4830,19,7950,29.5,0,26.5,0.05,66,46,56,1
3/15/16,unknown,37.35872687,-121.815356,LANCELOT LN,STORY RD,0,1,1,LANCELOT LN & STORY RD,30,3650,5,4800,33,0,30,0.12,67,46,56.5,1
3/18/16,unknown,37.25906315,-121.8762462,ALMADEN EX,CHERRY AV,0,1,1,ALMADEN EX & CHERRY AV,35,13450,54,7200,37.3,0,33.3,0.03,68,48,58,1
3/18/16,22:13:00.000Z,37.31282306,-121.8791026,ALMA AV,VINE ST,0,1,0,ALMA AV & VINE ST,30,2000,47,17000,33,0,30,0.03,68,48,58,1
3/23/16,14:00:00.000Z,37.38857062,-121.8424568,FIJI DR,WHITE RD,0,1,0,FIJI DR & WHITE RD,30,2500,1,7900,34.5,0,30,0.08,66,48,57,1
3/27/16,21:32:00.000Z,37.3873583,-121.8860672,LUNDY AV,MURPHY AV,0,1,0,LUNDY AV & MURPHY AV,40,3320,22,45900,44.5,0,41,0.05,69,47,58,1
3/29/16,19:25:00.000Z,37.29984476,-121.8449318,MEADOWFAIRE DR,UMBARGER RD,0,2,1,MEADOWFAIRE DR & UMBARGER RD,35,4000,12,7150,38,0,34,0.02,69,47,58,1
4/3/16,00:16:00.000Z,37.28018572,-121.9316549,BASCOM AV,DRY CREEK RD,0,1,2,410' south of BASCOM AV & DRY CREEK RD,40,4250,56,20400,43,0,39,0.08,68,48,58,1
4/5/16,23:41:00.000Z,37.31631076,-121.8270628,FLANIGAN DR,MELISSA CT,0,1,0,63' west of FLANIGAN DR & MELISSA CT,30,1550,26,6850,31,0,27,0.03,69,47,58,1
4/6/16,08:59:00.000Z,37.2637122,-121.8099925,ROEDER RD,WHIRLAWAY DR,0,1,2,ROEDER RD & WHIRLAWAY DR,25,1065,1,1250,27,0,23,0.03,69,49,59,1
4/9/16,14:03:00.000Z,37.32139742,-121.9025366,AUZERAIS AV,HANNAH ST,0,1,2,423' west of AUZERAIS AV & HANNAH ST,25,5950,34,5250,28.5,0,24.5,0.02,70,47,58.5,1
4/12/16,06:52:00.000Z,37.27590531,-121.9225598,CURTNER AV,LEIGH AV,0,1,0,80' south of CURTNER AV & LEIGH AV,35,10250,82,17700,39,0,35.3,0.06,70,48,59,1
4/12/16,13:49:00.000Z,37.29512544,-121.8724937,CURTNER AV,GUADALUPE FR,0,1,2,100' west of CURTNER AV & GUADALUPE FR,30,800,8,2250,31,0,28,0.06,70,48,59,1
4/16/16,00:07:00.000Z,37.25315376,-121.8308719,GIUFFRIDA AV,SNELL AV,1,0,1,260' south of GIUFFRIDA AV & SNELL AV,30,2700,11,1600,31,0,26.5,0.07,70,49,59.5,1
4/16/16,21:59:00.000Z,37.31070177,-121.9232927,FRUITDALE AV,LEIGH AV,0,1,2,89' north of FRUITDALE AV & LEIGH AV,35,5200,68,12150,37.5,0,33.5,0.07,70,49,59.5,1
4/17/16,01:47:00.000Z,37.31135782,-121.8688984,MONTEREY RD,PHELAN AV,0,1,0,142' north of MONTEREY RD & PHELAN AV,25,4830,19,7950,29.5,0,26.5,0.05,68,50,59,1
4/17/16,15:00:00.000Z,37.26605007,-121.833579,BRANHAM LN,BRANHAM PLAZA DW,0,1,0,110' west of BRANHAM LN & BRANHAM PLAZA DW,40,2850,15,15350,44,0,40,0.05,68,50,59,1
4/20/16,23:44:00.000Z,37.3341986,-121.8514743,FELIPE AV,STORY RD,1,0,1,399' west of FELIPE AV & STORY RD,35,8200,197,17650,36.3,0,32.5,0.06,71,51,61,1
5/1/16,17:12:00.000Z,37.30607075,-122.0322699,DE ANZA BL,ROLLINGDELL DR,0,1,0,DE ANZA BL & ROLLINGDELL DR,35,5650,18,15700,40,0,36.5,0.02,73,51,62,1
5/1/16,20:29:00.000Z,37.34833245,-121.8649649,SANTA CLARA ST,TWENTY SEVENTH ST,0,1,0,SANTA CLARA ST & TWENTY SEVENTH ST,25,7300,21,2600,29.7,0,27,0.02,73,51,62,1
5/3/16,06:50:00.000Z,37.28674389,-121.9225668,CAMPBELL AV,LEIGH AV,0,1,0,CAMPBELL AV & LEIGH AV,25,2690,5,1350,31.7,0,27.7,0.03,74,52,63,1
5/8/16,21:44:00.000Z,37.23699447,-121.8038533,COTTLE RD,SANTA TERESA BL,0,1,0,COTTLE RD & SANTA TERESA BL,35,3200,18,8100,40,0,36,0.01,74,52,63,1
5/8/16,17:26:00.000Z,37.32836824,-121.8556863,BELLHURST AV,LUCRETIA AV,0,1,0,BELLHURST AV & LUCRETIA AV,35,8000,75,8050,41,0,37,0.01,74,52,63,1
5/12/16,01:16:00.000Z,37.26360981,-121.9167808,HILLSDALE AV,ROSS AV,0,1,0,220' east of HILLSDALE AV & ROSS AV,40,2350,20,19700,41.5,0,37.5,0.01,75,51,63,1
5/14/16,19:32:00.000Z,37.31143755,-121.8080817,ABORN RD,CAPITOL EX,0,1,0,ABORN RD & CAPITOL EX,35,14500,300,23900,37.8,0,34,0,75,52,63.5,1
5/15/16,20:57:00.000Z,37.25963986,-121.794603,CENTURY PLAZA WY,COYOTE RD,1,0,0,CENTURY PLAZA WY & COYOTE RD,35,9900,12,8700,37.5,0,34.5,0.02,75,53,64,1
5/15/16,14:45:00.000Z,37.3035989,-121.861191,CURTNER AV,MONTEREY RD,0,1,0,113' east of CURTNER AV & MONTEREY RD,40,4100,17,9100,39.7,0,36,0.02,75,53,64,1
5/15/16,08:28:00.000Z,37.26560409,-121.8496134,BRANHAM LN,WELLINGTON PARK DR,0,1,0,BRANHAM LN & WELLINGTON PARK DR,35,3350,24,8250,40,0,35,0.02,75,53,64,1
5/17/16,09:01:00.000Z,37.32519689,-121.8881042,ALMADEN BL,REED ST,0,1,0,ALMADEN BL & REED ST,25,2900,17,5100,30,1,25,0.01,73,53,63,1
5/18/16,07:32:00.000Z,37.38968915,-121.8562198,BERRYESSA RD,MORRILL AV,1,0,0,235' south of BERRYESSA RD & MORRILL AV,35,11050,54,12650,38.7,0,35.7,0.01,75,53,64,1
5/20/16,21:52:00.000Z,37.25061493,-121.8425752,BLOSSOM HILL RD,CHESBRO AV,0,1,1,96' east of BLOSSOM HILL RD & CHESBRO AV,30,5280,2,400,32,1,28,0.01,76,54,65,1
5/27/16,23:23:00.000Z,37.27245836,-121.8290107,MONTEREY RD,SKYWAY DR,0,1,0,72' west of MONTEREY RD & SKYWAY DR,35,1925,9,8700,39,0,34,0.06,75,55,65,1
5/29/16,20:11:00.000Z,37.19669448,-121.8307114,ALMADEN RD,MINORU DR,0,1,0,ALMADEN RD & MINORU DR,40,3250,6,5300,42,0,38,0.01,76,54,65,1
5/31/16,11:12:00.000Z,37.31685811,-121.9075048,LINCOLN AV,PARKMOOR AV,0,1,2,LINCOLN AV & PARKMOOR AV,30,2000,12,10250,33,0,29,0,78,56,67,1
5/31/16,21:23:00.000Z,37.32475017,-121.8677483,ELEVENTH ST,KEYES ST,0,1,0,ELEVENTH ST & KEYES ST,30,14650,183,25700,34.3,0,30.5,0,78,56,67,1
6/1/16,00:27:00.000Z,37.35213027,-121.837473,DOBERN AV,JACKSON AV,1,0,1,DOBERN AV & JACKSON AV,35,8350,140,20900,38,0,33.7,0,81,56,68.5,1
6/2/16,12:45:00.000Z,37.25784689,-121.8933983,BRANHAM LN,SUTCLIFF AV,0,1,0,BRANHAM LN & SUTCLIFF AV,30,5400,9,3850,34.5,0,31,0,78,56,67,1
6/8/16,21:43:00.000Z,37.31397077,-121.7915371,ABORN RD,WHITE RD,0,1,1,372' west of ABORN RD & WHITE RD,40,10990,71,25800,43.7,0,39.3,0.01,78,54,66,1
6/10/16,09:23:00.000Z,37.30979864,-121.9981223,BOLLINGER RD,WUNDERLICH DR,0,1,0,BOLLINGER RD & WUNDERLICH DR,25,3200,5,1900,30,1,25,0,78,56,67,1
6/11/16,02:11:00.000Z,37.33315881,-121.8903767,MARKET ST,PLAZA ,0,1,0,52' south of MARKET ST & PLAZA ,25,3900,95,24300,30,0,25.5,0,77,55,66,1
6/14/16,16:22:00.000Z,37.36003712,-121.8954692,HORNING ST,TENTH ST,1,0,0,HORNING ST & TENTH ST,35,3700,10,11750,39,0,34.5,0,81,56,68.5,1
6/14/16,00:10:00.000Z,37.25283731,-121.8588836,SANTA TERESA BL,THORNWOOD DR,0,1,0,SANTA TERESA BL & THORNWOOD DR,35,2300,11,13300,39,0,36,0,81,56,68.5,1
6/14/16,17:15:00.000Z,37.35590969,-121.8980798,HEDDING ST,SIXTH ST,0,1,0,HEDDING ST & SIXTH ST,35,3700,10,11750,39,0,34.5,0,81,56,68.5,1
6/16/16,14:05:00.000Z,37.38656307,-121.8605739,BERRYESSA RD,CAPITOL AV,0,1,0,BERRYESSA RD & CAPITOL AV,35,5800,27,13150,39.7,0,35.3,0.03,81,56,68.5,1
6/16/16,10:50:00.000Z,37.37977263,-121.8673702,BERRYESSA RD,FLICKINGER AV,0,1,0,70' north of BERRYESSA RD & FLICKINGER AV,40,5400,14,10000,42.5,0,38.5,0.03,81,56,68.5,1
6/20/16,12:10:00.000Z,37.41978831,-121.9396882,ALVISO MILPITAS RD,ZANKER RD,0,1,0,ALVISO MILPITAS RD & ZANKER RD,35,3450,6,8550,39.5,0,36,0,81,56,68.5,1
6/28/16,20:36:00.000Z,37.26794904,-121.9046742,HILLSDALE AV,MERIDIAN AV,0,1,0,HILLSDALE AV & MERIDIAN AV,35,4950,36,15700,39,0,35.5,0,81,58,69.5,1
6/30/16,21:34:00.000Z,37.25039699,-121.86127,BLOSSOM HILL RD,HILLVIEW AV,1,0,1,141' west of BLOSSOM HILL RD & HILLVIEW AV,40,20000,120,22100,45,0,40.5,0,81,58,69.5,1
7/1/16,23:05:00.000Z,37.32610041,-121.8816485,MARGARET ST,SECOND ST,0,1,0,96' north of MARGARET ST & SECOND ST,30,3100,24,14650,34,0,30,0,83,58,70.5,1
7/3/16,07:52:00.000Z,37.20113363,-121.736417,BAILEY AV,SANTA TERESA BL,0,1,0,5280' west of BAILEY AV & SANTA TERESA BL,50,13100,22,6500,55.5,0,48.5,0,82,58,70,1
7/4/16,17:25:00.000Z,37.31728816,-121.9238064,LEIGH AV,PARKMOOR AV,0,1,2,LEIGH AV & PARKMOOR AV,40,2700,27,24400,45,0,41,0,83,57,70,1
7/4/16,07:01:00.000Z,37.36532319,-121.9170763,SKYPORT DR,TECHNOLOGY DR,0,1,0,SKYPORT DR & TECHNOLOGY DR,35,2200,8,10400,38,0,33,0,83,57,70,1
7/6/16,14:32:00.000Z,37.35182109,-121.9228096,COLEMAN AV,NEWHALL DR,0,1,0,COLEMAN AV & NEWHALL DR,40,6230,41,31600,46,0,42,0,82,57,69.5,1
7/9/16,03:30:00.000Z,37.29342558,-121.8332272,CAPITOL EX,SENTER RD,1,0,2,CAPITOL EX & SENTER RD,40,15150,187,23450,42.8,0,38.5,0,83,58,70.5,1
7/10/16,12:36:00.000Z,37.40332487,-121.8821297,CAPITOL AV,CROPLEY AV,0,1,0,CAPITOL AV & CROPLEY AV,35,8700,47,13850,40,0,36,0,83,58,70.5,1
7/11/16,09:18:00.000Z,37.27523745,-121.9334127,BASCOM AV,ELDEN DR,0,1,0,234' north of BASCOM AV & ELDEN DR,35,7500,37,15350,39.7,0,36.7,0,83,58,70.5,1
7/11/16,16:37:00.000Z,37.35120523,-121.901836,FIRST ST,MISSION ST,0,1,2,FIRST ST & MISSION ST,25,4200,62,14000,30,0,26.7,0,83,58,70.5,1
7/15/16,18:10:00.000Z,37.26731915,-121.9192988,FOXWORTHY AV,ROSS AV,0,1,0,FOXWORTHY AV & ROSS AV,35,5975,46,13150,38.5,0,35,0,85,59,72,1
7/15/16,16:52:00.000Z,37.38275823,-121.9253371,COMPONENT DR,FIRST ST,0,1,1,COMPONENT DR & FIRST ST,35,1560,1,3200,37,0,32,0,85,59,72,1
7/16/16,09:14:00.000Z,37.30578259,-121.8097429,ANNIE LAURIE WY,SILVER CREEK RD,0,1,0,ANNIE LAURIE WY & SILVER CREEK RD,30,3100,25,9700,32.5,0,28.5,0.01,83,59,71,1
7/16/16,23:07:00.000Z,37.24596916,-121.8039569,BESWICK DR,COTTLE RD,0,1,0,BESWICK DR & COTTLE RD,35,2700,11,7150,39,0,35,0.01,83,59,71,1
7/17/16,23:54:00.000Z,37.21568759,-121.8539598,ALMADEN EX,TRINIDAD DR,0,1,0,ALMADEN EX & TRINIDAD DR,35,4600,10,10100,39.5,0,36.5,0,83,59,71,1
7/19/16,16:49:00.000Z,37.18224252,-121.7617032,BAILEY AV,MCKEAN RD,1,0,0,BAILEY AV & MCKEAN RD,35,5000,3,3500,41,0,37,0,83,59,71,1
7/20/16,21:04:00.000Z,37.31288703,-121.9109509,PEDRO ST,RACE ST,0,1,1,PEDRO ST & RACE ST,25,1875,4,5300,27,0,25,0,82,59,70.5,1
7/21/16,04:34:00.000Z,37.28041899,-121.8321021,SAN MATEO DR,SEVEN TREES BL,0,1,0,153' north of SAN MATEO DR & SEVEN TREES BL,30,2300,21,4800,34,0,29,0,81,59,70,1
7/23/16,19:34:00.000Z,37.32382383,-121.8237654,HURAN DR,TULLY RD,0,1,1,HURAN DR & TULLY RD,35,6000,15,6250,39.5,0,35,0,82,60,71,1
7/24/16,03:00:00.000Z,37.16744225,-121.6888507,LIVE OAK AV,MONTEREY RD,1,0,0,2640' north of LIVE OAK AV & MONTEREY RD,45,10240,103,39950,47,0,42,0,82,60,71,1
7/24/16,21:22:00.000Z,37.33274106,-121.8536516,MCLAUGHLIN AV,STORY RD,0,1,1,MCLAUGHLIN AV & STORY RD,35,8200,197,17650,36.3,0,32.5,0,82,60,71,1
7/27/16,08:07:00.000Z,37.30796347,-121.847667,SENTER RD,TULLY RD,0,1,2,SENTER RD & TULLY RD,30,3900,23,6250,32.5,0,29.5,0,82,58,70,1
7/30/16,19:55:00.000Z,37.31517733,-121.8365218,MCLAUGHLIN AV,TULLY RD,1,0,0,125' north of MCLAUGHLIN AV & TULLY RD,35,8000,75,8050,41,0,37,0,83,58,70.5,1
7/30/16,13:55:00.000Z,37.32237618,-121.8259062,KING RD,TULLY RD,0,1,1,KING RD & TULLY RD,35,5400,38,11050,39.3,0,34.7,0,83,58,70.5,1
8/3/16,04:55:00.000Z,37.3341986,-121.8514743,FELIPE AV,STORY RD,1,0,2,FELIPE AV & STORY RD,35,8200,197,17650,36.3,0,32.5,0,83,59,71,1
8/3/16,00:45:00.000Z,37.31070663,-121.9194349,COLLEGE DR,FRUITDALE AV,0,1,0,COLLEGE DR & FRUITDALE AV,30,850,7,8250,31,0,28,0,83,59,71,1
8/4/16,12:56:00.000Z,37.37977263,-121.8673702,BERRYESSA RD,FLICKINGER AV,0,1,1,50' west of BERRYESSA RD & FLICKINGER AV,40,5400,14,10000,42.5,0,38.5,0,82,59,70.5,1
8/5/16,02:09:00.000Z,37.29138388,-121.8151579,HONEYDALE CT,YERBA BUENA RD,0,1,1,HONEYDALE CT & YERBA BUENA RD,40,3750,7,10250,43,0,39,0,82,58,70,1
8/6/16,06:37:00.000Z,37.36374547,-121.8740384,DOT WY,MABURY RD,0,2,0,DOT WY & MABURY RD,40,6650,32,12400,41.5,0,38,0,83,59,71,1
8/7/16,15:30:00.000Z,37.30096186,-121.9093102,MINNESOTA AV,WEAVER DR,0,1,0,348' west of MINNESOTA AV & WEAVER DR,30,8200,37,11250,34.5,0,31,0,84,60,72,1
8/9/16,23:03:00.000Z,37.28682289,-121.8270224,EZIE ST,SENTER RD,0,1,0,EZIE ST & SENTER RD,30,1850,17,9025,34,0,31,0,83,60,71.5,1
8/14/16,20:18:00.000Z,37.27919962,-121.914058,CURTNER AV,HERITAGE DR,0,1,2,243' west of CURTNER AV & HERITAGE DR,35,10250,82,17700,39,0,35.3,0,82,59,70.5,1
8/15/16,13:11:00.000Z,37.35981405,-121.8225077,WESTBORO DR,WHITE RD,0,1,2,WESTBORO DR & WHITE RD,30,2400,11,3500,36,0,30,0,82,59,70.5,1
8/16/16,14:36:00.000Z,37.31257391,-121.8701071,MONTEREY RD,SAN JOSE AV,0,1,2,MONTEREY RD & SAN JOSE AV,25,3000,31,6350,30.5,0,27.5,0,83,58,70.5,1
8/24/16,19:34:00.000Z,37.38656307,-121.8605739,BERRYESSA RD,CAPITOL AV,0,1,2,BERRYESSA RD & CAPITOL AV,35,5800,27,13150,39.7,0,35.3,0,82,58,70,1
8/27/16,03:35:00.000Z,37.20113363,-121.736417,BAILEY AV,SANTA TERESA BL,0,1,0,BAILEY AV & SANTA TERESA BL,50,13100,22,6500,55.5,0,48.5,0,84,58,71,1
8/28/16,21:16:00.000Z,37.22135797,-121.8673274,BOSE LN,CAMDEN AV,2,1,0,BOSE LN & CAMDEN AV,35,1600,13,15800,36,0,33,0,85,59,72,1
8/28/16,22:30:00.000Z,37.34297332,-121.8665678,SAN ANTONIO ST,TWENTY SECOND ST,0,1,0,SAN ANTONIO ST & TWENTY SECOND ST,35,4000,43,11400,37,0,34,0,85,59,72,1
8/28/16,14:05:00.000Z,37.35539566,-121.8991624,FIFTH ST,HEDDING ST,0,1,0,FIFTH ST & HEDDING ST,25,800,12,5100,34,1,25,0,85,59,72,1
9/2/16,18:47:00.000Z,37.32688807,-121.8338718,CUNNINGHAM AV,PANAMA AV,0,1,1,92' east of CUNNINGHAM AV & PANAMA AV,35,3520,9,4100,38.5,0,35,0,84,58,71,1
9/5/16,23:48:00.000Z,37.29232976,-121.8800873,ALMADEN RD,CURTNER AV,0,1,0,ALMADEN RD & CURTNER AV,40,7150,199,30600,42,0,38,0,83,58,70.5,1
9/5/16,21:33:00.000Z,37.28990566,-121.9135149,GATON DR,MERIDIAN AV,0,1,0,116' south of GATON DR & MERIDIAN AV,35,7300,54,24050,39.5,0,37,0,83,58,70.5,1
9/5/16,17:33:00.000Z,37.31158955,-121.9045531,GLEN EYRIE AV,GLEN EYRIE WY,0,1,2,287' west of GLEN EYRIE AV & GLEN EYRIE WY,25,2600,8,3500,31,1,25,0,83,58,70.5,1
9/11/16,20:03:00.000Z,37.33394838,-121.8304301,DARWIN WY,OCALA AV,0,1,1,436' west of DARWIN WY & OCALA AV,25,4050,15,4300,29,0,26,0,82,57,69.5,1
9/11/16,00:58:00.000Z,37.36360087,-121.8327687,ALUM ROCK AV,PLEASANTRIDGE AV,0,1,0,ALUM ROCK AV & PLEASANTRIDGE AV,30,8658,110,23950,34,0,30,0,82,57,69.5,1
9/12/16,21:04:00.000Z,37.3421895,-121.8821575,ST JOHN ST,TENTH ST,0,1,2,ST JOHN ST & TENTH ST,20,3250,41,5500,23,0,18,0,81,57,69,1
9/14/16,23:30:00.000Z,37.30093592,-121.9136236,ISABEL DR,MERIDIAN AV,0,2,0,ISABEL DR & MERIDIAN AV,30,8200,37,11250,34.5,0,31,0,79,58,68.5,1
9/14/16,18:45:00.000Z,37.34767178,-121.8332983,ANGIE AV,JACKSON AV,0,1,0,ANGIE AV & JACKSON AV,35,8350,140,20900,38,0,33.7,0,79,58,68.5,1
9/15/16,23:11:00.000Z,37.31070177,-121.9232927,FRUITDALE AV,LEIGH AV,0,1,1,FRUITDALE AV & LEIGH AV,35,5200,68,12150,37.5,0,33.5,0,78,57,67.5,1
9/20/16,00:22:00.000Z,37.32237618,-121.8259062,KING RD,TULLY RD,1,0,1,KING RD & TULLY RD,35,5400,38,11050,39.3,0,34.7,0,83,56,69.5,1
9/20/16,06:38:00.000Z,37.31079261,-121.9138693,FRUITDALE AV,MERIDIAN AV,0,1,1,FRUITDALE AV & MERIDIAN AV,35,5200,68,12150,37.5,0,33.5,0,83,56,69.5,1
9/22/16,18:39:00.000Z,37.25877661,-121.830919,CHYNOWETH AV,SNELL AV,0,1,0,CHYNOWETH AV & SNELL AV,40,6000,21,9750,43.5,0,39,0.02,82,57,69.5,1
9/24/16,20:34:00.000Z,37.26357132,-121.8746165,BRANHAM LN,THOUSAND OAKS DR,0,1,2,BRANHAM LN & THOUSAND OAKS DR,40,5290,19,21000,43,0,40.3,0.02,80,57,68.5,1
9/29/16,16:45:00.000Z,37.32406234,-121.881557,FIRST ST,VIRGINIA ST,0,1,0,FIRST ST & VIRGINIA ST,30,2000,47,17000,33,0,30,0,80,56,68,1
