,Accident_Date,Accident_Time,LONGITUDE,LATITUDE,AStreet,BStreet,FatalInjuries,MajorInjuries,Involving,Nearest_Intersection,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs
636,2016-11-12,00:52:00.000Z,-121.85079280000001,37.33453678,BAYSHORE FR,STORY RD,0,1,1,BAYSHORE FR & STORY RD,35,8200,197,17650,36.3,0,32.5,0.08,66,46,56.0
637,2016-11-14,17:17:00.000Z,-121.83085659999999,37.35530335,CAPITOL AV,CAPITOL EX,0,1,0,CAPITOL AV & CAPITOL EX,35,6500,66,23300,39.7,0,35.3,0.02,64,46,55.0
638,2016-11-15,14:40:00.000Z,-121.8845997,37.32212318,ALMADEN AV,VIRGINIA ST,0,1,1,ALMADEN AV & VIRGINIA ST,30,5000,50,7900,33.3,0,30.0,0.04,65,46,55.5
639,2016-11-17,07:24:00.000Z,-121.8753283,37.25082169,ALMADEN EX,BLOSSOM HILL RD,0,1,1,ALMADEN EX & BLOSSOM HILL RD,40,10000,106,16600,41.3,0,37.7,0.14,65,48,56.5
640,2016-11-18,03:47:00.000Z,-121.82901070000001,37.27245836,MONTEREY RD,SKYWAY DR,0,1,0,1000' north of MONTEREY RD & SKYWAY DR,35,1925,9,8700,39.0,0,34.0,0.04,64,47,55.5
641,2016-11-18,18:36:00.000Z,-121.95001840000002,37.30421721,FIRESIDE DR,WINCHESTER BL,0,1,1,FIRESIDE DR & WINCHESTER BL,25,2430,2,1450,28.5,0,24.0,0.04,64,47,55.5
642,2016-11-19,13:26:00.000Z,-121.8408764,37.31237634,KENOGA DR,TULLY RD,0,1,0,KENOGA DR & TULLY RD,35,8000,75,8050,41.0,0,37.0,0.03,64,46,55.0
643,2016-11-29,02:59:00.000Z,-121.837977,37.28067761,CAPITOL EX,MONTEREY RD,1,0,1,51' south of CAPITOL EX & MONTEREY RD,35,9700,139,11850,39.5,0,35.5,0.08,61,43,52.0
644,2016-12-01,19:33:00.000Z,-121.84331740000002,37.31591186,LUCRETIA AV,SUMMERSIDE DR,0,1,0,465' north of LUCRETIA AV & SUMMERSIDE DR,35,8000,75,8050,41.0,0,37.0,0.07,61,43,52.0
645,2016-12-03,17:37:00.000Z,-121.81724960000001,37.35744238,GRIFFITH ST,STORY RD,0,1,1,GRIFFITH ST & STORY RD,30,3650,5,4800,33.0,0,30.0,0.07,61,43,52.0
646,2016-12-03,22:40:00.000Z,-121.7902894,37.26630184,EMBEDDED WY,HELLYER AV,0,1,0,EMBEDDED WY & HELLYER AV,45,9280,2,3600,48.3,0,43.3,0.07,61,43,52.0
647,2016-12-05,17:29:00.000Z,-121.9279663,37.41224616,CISCO WY,TASMAN DR,0,1,1,1240' south of CISCO WY & TASMAN DR,40,2600,11,14500,42.0,0,36.0,0.06,60,44,52.0
648,2016-12-06,19:28:00.000Z,-121.89790359999998,37.31482266,BIRD AV,FISK AV,0,1,0,BIRD AV & FISK AV,35,3600,73,21700,36.5,0,32.5,0.07,61,45,53.0
649,2016-12-07,19:27:00.000Z,-121.91081799999999,37.25104188,BRANHAM LN,CAMDEN AV,0,1,0,BRANHAM LN & CAMDEN AV,35,4000,67,21000,37.5,0,35.0,0.08,61,44,52.5
650,2016-12-08,05:51:00.000Z,-121.98604409999999,37.29695712,LOS FELICE DR,SARATOGA AV,0,1,0,455' west of LOS FELICE DR & SARATOGA AV,35,9300,20,11050,39.0,0,35.0,0.07,61,44,52.5
651,2016-12-08,00:00:00.000Z,-121.85891229999999,37.25480531,SANTA TERESA BL,WEST VALLEY FR,0,1,2,SANTA TERESA BL & WEST VALLEY FR,40,20000,120,22100,45.0,0,40.5,0.07,61,44,52.5
652,2016-12-09,17:19:00.000Z,-121.84692009999999,37.28922709,DAYLIGHT WY,MONTEREY RD,1,1,0,DAYLIGHT WY & MONTEREY RD,30,3900,23,6250,32.5,0,29.5,0.08,61,44,52.5
653,2016-12-10,03:06:00.000Z,-121.8890876,37.36017971,FIFTEENTH ST,HEDDING ST,1,0,1,51' west of FIFTEENTH ST & HEDDING ST,35,2050,26,14150,41.0,0,37.0,0.14,60,44,52.0
654,2016-12-10,20:39:00.000Z,-121.9157001,37.31070276,FRUITDALE AV,ST ELIZABETH DR,1,0,0,FRUITDALE AV & ST ELIZABETH DR,30,850,7,8250,31.0,0,28.0,0.14,60,44,52.0
655,2016-12-11,04:11:00.000Z,-121.83085659999999,37.35530335,CAPITOL AV,CAPITOL EX,2,0,0,CAPITOL AV & CAPITOL EX,35,6500,66,23300,39.7,0,35.3,0.1,59,44,51.5
656,2016-12-11,23:35:00.000Z,-121.9059777,37.3148808,LINCOLN AV,LONUS ST,0,1,1,LINCOLN AV & LONUS ST,25,1875,4,5300,27.0,0,25.0,0.1,59,44,51.5
657,2016-12-12,19:18:00.000Z,-121.86485929999999,37.34404659,SAN ANTONIO ST,TWENTY FOURTH ST,1,0,0,SAN ANTONIO ST & TWENTY FOURTH ST,35,4000,43,11400,37.0,0,34.0,0.12,58,43,50.5
658,2016-12-17,13:07:00.000Z,-121.9788085,37.30488643,SARATOGA AV,VENICE DR,0,1,0,SARATOGA AV & VENICE DR,35,9300,20,11050,39.0,0,35.0,0.06,59,41,50.0
659,2016-12-21,06:58:00.000Z,-121.93703870000002,37.32335368,DI SALVO AV,STEVENS CREEK BL,0,1,0,DI SALVO AV & STEVENS CREEK BL,30,2075,8,6100,34.5,0,31.0,0.16,56,41,48.5
660,2016-12-25,00:28:00.000Z,-121.8419098,37.27693303,CAPITOL EX,SNELL AV,2,1,0,51' east of CAPITOL EX & SNELL AV,40,2350,18,13750,43.0,0,39.0,0.05,57,39,48.0
661,2016-12-27,18:24:00.000Z,-121.77535120000002,37.22855063,BERNAL RD,REALM DR,0,1,0,BERNAL RD & REALM DR,45,9000,45,17100,47.5,0,43.3,0.12,57,41,49.0
662,2016-12-28,17:26:00.000Z,-121.8531229,37.41087045,FIFE WY,PIEDMONT RD,0,1,2,FIFE WY & PIEDMONT RD,25,760,1,1050,29.0,0,26.0,0.15,56,42,49.0
663,2016-12-29,15:04:00.000Z,-121.9065506,37.30599162,CHERRY AV,WILLOW ST,0,1,0,CHERRY AV & WILLOW ST,25,6500,5,1000,27.5,0,24.0,0.23,56,42,49.0
664,2017-01-02,08:52:00.000Z,-121.83901850000001,37.28169141,MONTEREY RD,RANCHO DR,0,1,0,129' north of MONTEREY RD & RANCHO DR,35,9700,139,11850,39.5,0,35.5,0.17,58,42,50.0
665,2017-01-03,01:08:00.000Z,-121.77938780000001,37.27664891,HAWKSTONE WY,SILVER CREEK VALLEY RD,0,1,0,1631' south of HAWKSTONE WY & SILVER CREEK VALLEY RD,35,2000,0,1250,39.0,0,34.0,0.06,58,41,49.5
666,2017-01-08,20:35:00.000Z,-121.81535600000001,37.35872687,LANCELOT LN,STORY RD,1,0,1,LANCELOT LN & STORY RD,30,3650,5,4800,33.0,0,30.0,0.03,59,43,51.0
667,2017-01-12,18:40:00.000Z,-121.8943731,37.348965500000006,FIFTH ST,JACKSON ST,0,1,1,270' north of FIFTH ST & JACKSON ST,25,800,12,5100,34.0,1,25.0,0.09,58,41,49.5
668,2017-01-16,20:29:00.000Z,-121.7737622,37.28411075,FARNSWORTH DR,SILVER CREEK VALLEY RD,0,1,0,51' north of FARNSWORTH DR & SILVER CREEK VALLEY RD,35,5200,4,9250,39.0,0,35.5,0.07,59,43,51.0
669,2017-01-17,07:14:00.000Z,-121.9705746,37.3082906,OAKMONT PL,WILLIAMS RD,0,1,0,OAKMONT PL & WILLIAMS RD,30,2600,3,1600,31.0,0,27.0,0.07,59,42,50.5
670,2017-01-18,07:45:00.000Z,-121.93707979999999,37.33038841,BELLEROSE DR,HEDDING ST,1,0,1,51' east of BELLEROSE DR & HEDDING ST,35,4600,23,7000,38.5,0,35.0,0.1,60,43,51.5
671,2017-01-21,06:15:00.000Z,-121.86032420000001,37.27443076,CAPITOL EX,NARVAEZ AV,0,1,0,CAPITOL EX & NARVAEZ AV,35,3440,8,7900,39.0,0,37.0,0.07,59,42,50.5
672,2017-01-23,23:35:00.000Z,-121.86437360000001,37.40106143,HOSTETTER RD,MORRILL AV,0,1,0,HOSTETTER RD & MORRILL AV,35,7300,28,14300,39.5,0,35.5,0.1,59,42,50.5
673,2017-01-24,03:41:00.000Z,-121.84766699999999,37.30796347,SENTER RD,TULLY RD,1,0,1,191' west of SENTER RD & TULLY RD,30,3900,23,6250,32.5,0,29.5,0.19,60,43,51.5
674,2017-01-25,18:51:00.000Z,-121.86556200000001,37.31990434,ALMA AV,TENTH ST,0,1,0,566' south of ALMA AV & TENTH ST,30,5000,50,7900,33.3,0,30.0,0.09,60,43,51.5
675,2017-01-26,20:18:00.000Z,-121.8075547,37.2519814,BLOSSOM HILL RD,POUGHKEEPSIE RD,0,1,0,BLOSSOM HILL RD & POUGHKEEPSIE RD,35,1100,22,14800,37.0,0,33.0,0.11,59,45,52.0
676,2017-01-28,11:59:00.000Z,-121.8665969,37.30002578,CURTNER AV,LITTLE ORCHARD ST,0,1,1,100' west of CURTNER AV & LITTLE ORCHARD ST,40,4100,17,9100,39.7,0,36.0,0.06,60,44,52.0
677,2017-01-28,01:54:00.000Z,-121.87647720000001,37.31913698,HUMBOLDT ST,SECOND ST,0,2,0,HUMBOLDT ST & SECOND ST,30,3575,32,4900,34.0,0,30.0,0.06,60,44,52.0
678,2017-01-31,17:25:00.000Z,-121.81781540000001,37.29048944,TUERS RD,YERBA BUENA RD,0,1,0,TUERS RD & YERBA BUENA RD,25,3615,6,1100,29.0,0,25.5,0.09,61,43,52.0
679,2017-02-01,04:19:00.000Z,-121.80694799999999,37.24664965,BESWICK DR,PENTZ WY,1,0,1,223' north of BESWICK DR & PENTZ WY,35,2700,11,7150,39.0,0,35.0,0.02,61,43,52.0
680,2017-02-03,23:33:00.000Z,-121.9052229,37.36153995,FOURTH ST,ROSEMARY ST,1,0,1,51' south of FOURTH ST & ROSEMARY ST,25,1865,1,1600,25.0,0,22.0,0.13,62,43,52.5
681,2017-02-03,23:53:00.000Z,-121.86889840000002,37.31135782,MONTEREY RD,PHELAN AV,0,1,1,420' south of MONTEREY RD & PHELAN AV,25,4830,19,7950,29.5,0,26.5,0.13,62,43,52.5
682,2017-02-04,09:53:00.000Z,-121.91352020000001,37.28266465,MAYKIRK RD,MERIDIAN AV,0,1,0,475' north of MAYKIRK RD & MERIDIAN AV,35,10250,82,17700,39.0,0,35.3,0.09,62,43,52.5
683,2017-02-06,17:44:00.000Z,-121.8536175,37.36873999,BRUSHGLEN WY,JACKSON AV,0,1,1,BRUSHGLEN WY & JACKSON AV,35,7530,49,15150,38.5,0,35.0,0.1,61,44,52.5
684,2017-02-10,14:41:00.000Z,-121.9416767,37.43437821,LOS ESTEROS RD,ZANKER RD,0,2,0,5280' west of LOS ESTEROS RD & ZANKER RD,45,6650,5,3200,47.5,0,41.5,0.12,62,44,53.0
685,2017-02-12,17:32:00.000Z,-121.98530290000001,37.28672169,CAMPBELL AV,HEATHER GLEN DR,0,1,0,CAMPBELL AV & HEATHER GLEN DR,35,3000,21,15450,39.0,0,35.0,0.15,63,45,54.0
686,2017-02-12,18:20:00.000Z,-121.8852607,37.33870105,SANTA CLARA ST,SIXTH ST,0,1,0,230' north of SANTA CLARA ST & SIXTH ST,30,7300,79,12500,34.0,0,30.5,0.15,63,45,54.0
687,2017-02-14,07:16:00.000Z,-121.87396629999999,37.31641842,ALMA AV,FIRST ST,0,1,0,316' south of ALMA AV & FIRST ST,30,5000,50,7900,33.3,0,30.0,0.22,63,45,54.0
688,2017-02-15,13:39:00.000Z,-121.8725462,37.3447419,NINETEENTH ST,SANTA CLARA ST,0,1,2,90' west of NINETEENTH ST & SANTA CLARA ST,25,5050,51,5150,28.5,0,25.0,0.18,62,45,53.5
689,2017-02-16,17:17:00.000Z,-121.83911950000001,37.3796997,PATT AV,WHITE RD,0,1,1,PATT AV & WHITE RD,35,3400,16,10250,39.0,0,36.0,0.13,62,47,54.5
690,2017-02-18,20:13:00.000Z,-121.8915622,37.36347123,BAYSHORE FR,OAKLAND RD,0,1,2,108' north of BAYSHORE FR & OAKLAND RD,35,3200,35,24100,36.0,0,33.0,0.12,63,45,54.0
691,2017-02-20,19:12:00.000Z,-121.7666876,37.29301992,HARVEST ESTATES ,SAN FELIPE RD,0,1,0,HARVEST ESTATES  & SAN FELIPE RD,25,3700,1,800,34.0,1,25.0,0.07,63,45,54.0
692,2017-02-21,07:43:00.000Z,-121.84232879999999,37.31147424,GALVESTON AV,TULLY RD,1,0,1,GALVESTON AV & TULLY RD,35,8000,75,8050,41.0,0,37.0,0.12,65,47,56.0
693,2017-02-21,18:31:00.000Z,-121.8501331,37.36526377,JACKSON AV,MCKEE RD,0,1,1,105' north of JACKSON AV & MCKEE RD,35,7530,49,15150,38.5,0,35.0,0.12,65,47,56.0
694,2017-02-23,11:15:00.000Z,-121.99063149999999,37.29051941,CAMPBELL AV,WESTGATE DW,1,0,1,CAMPBELL AV & WESTGATE DW,35,5650,53,16550,40.0,0,36.0,0.1,63,45,54.0
695,2017-02-26,02:45:00.000Z,-121.8852836,37.28627495,HUSTED AV,LINCOLN AV,0,1,0,455' south of HUSTED AV & LINCOLN AV,35,5700,23,15100,38.0,0,34.5,0.08,64,46,55.0
696,2017-02-28,18:28:00.000Z,-121.9263369,37.40363381,RESEARCH PL,RIVER OAKS PW,0,1,1,RESEARCH PL & RIVER OAKS PW,35,7600,8,6500,38.0,0,32.7,0.04,65,46,55.5
697,2017-02-28,19:19:00.000Z,-121.8794317,37.32312386,MARTHA ST,SECOND ST,0,1,0,MARTHA ST & SECOND ST,20,3250,41,5500,23.0,0,18.0,0.04,65,46,55.5
698,2017-03-04,22:35:00.000Z,-121.817452,37.33782414,CAPITOL EX,CUNNINGHAM AV,0,1,0,427' north of CAPITOL EX & CUNNINGHAM AV,35,3600,26,20000,38.0,0,34.5,0.09,63,46,54.5
699,2017-03-05,18:38:00.000Z,-121.84766699999999,37.30796347,SENTER RD,TULLY RD,0,1,0,520' south of SENTER RD & TULLY RD,30,3900,23,6250,32.5,0,29.5,0.12,63,47,55.0
700,2017-03-08,08:20:00.000Z,-121.85905349999999,37.3511407,ALUM ROCK AV,THIRTY THIRD ST,0,1,1,ALUM ROCK AV & THIRTY THIRD ST,35,3054,30,29000,41.0,0,36.0,0.05,66,46,56.0
701,2017-03-09,00:55:00.000Z,-121.98111499999999,37.32313437,PALACE DR,STEVENS CREEK BL,0,1,0,PALACE DR & STEVENS CREEK BL,30,3000,44,15000,37.0,0,32.0,0.11,65,46,55.5
702,2017-03-12,00:36:00.000Z,-121.804869,37.31196913,ABORN RD,BRIGADOON WY,0,1,0,100' east of ABORN RD & BRIGADOON WY,35,14500,300,23900,37.8,0,34.0,0.1,67,48,57.5
703,2017-03-13,18:20:00.000Z,-121.9040138,37.30116977,CHERRY AV,MINNESOTA AV,0,1,2,87' north of CHERRY AV & MINNESOTA AV,25,6500,5,1000,27.5,0,24.0,0.14,66,47,56.5
704,2017-03-16,unknown,-121.90166370000001,37.30927091,EL ABRA WY,LINCOLN AV,0,1,0,EL ABRA WY & LINCOLN AV,30,3775,19,11300,32.5,0,29.5,0.06,67,48,57.5
705,2017-03-17,unknown,-121.8848355,37.3476956,ELEVENTH ST,WASHINGTON ST,0,1,0,ELEVENTH ST & WASHINGTON ST,30,14650,183,25700,34.3,0,30.5,0.08,68,47,57.5
706,2017-03-17,14:39:00.000Z,-121.9228711,37.30143345,LEIGH AV,STOKES ST,0,1,0,250' north of LEIGH AV & STOKES ST,35,8250,72,9950,40.0,0,36.0,0.08,68,47,57.5
707,2017-03-21,unknown,-121.88810420000001,37.32519689,ALMADEN BL,REED ST,0,1,1,ALMADEN BL & REED ST,25,2900,17,5100,30.0,1,25.0,0.1,67,49,58.0
708,2017-03-21,14:35:00.000Z,-121.9208622,37.27227554,COIT DR,LEIGH AV,1,0,2,COIT DR & LEIGH AV,35,5975,46,13150,38.5,0,35.0,0.1,67,49,58.0
709,2017-03-23,unknown,-121.81915990000002,37.35614669,STORY RD,WHITE RD,0,1,2,STORY RD & WHITE RD,30,2600,25,6150,33.5,0,29.5,0.08,66,48,57.0
710,2017-03-23,22:15:00.000Z,-121.80552709999999,37.24621337,BESWICK DR,HERLONG AV,0,1,2,102' east of BESWICK DR & HERLONG AV,35,2700,11,7150,39.0,0,35.0,0.08,66,48,57.0
711,2017-03-23,19:40:00.000Z,-121.89686809999999,37.34460198,FIRST ST,HAWTHORNE WY,1,0,1,120' south of FIRST ST & HAWTHORNE WY,25,4200,62,14000,30.0,0,26.7,0.08,66,48,57.0
712,2017-03-26,00:23:00.000Z,-121.86594939999999,37.3083956,MONTEREY RD,STAUFFER BL,1,0,1,MONTEREY RD & STAUFFER BL,25,4830,19,7950,29.5,0,26.5,0.07,67,47,57.0
713,2017-03-28,unknown,-121.82757579999999,37.32406985,KING RD,SEMINOLE WY,0,1,1,KING RD & SEMINOLE WY,35,5400,38,11050,39.3,0,34.7,0.02,70,47,58.5
714,2017-03-31,unknown,-121.8528861,37.30675217,PARROTT ST,TENTH ST,0,1,0,PARROTT ST & TENTH ST,40,5000,37,12800,42.5,0,39.0,0.04,71,48,59.5
715,2017-03-31,07:39:00.000Z,-121.9044703,37.32618926,MCEVOY ST,PARK AV,1,0,0,MCEVOY ST & PARK AV,35,700,0,5000,36.5,0,35.0,0.04,71,48,59.5
716,2017-04-03,20:07:00.000Z,-121.8101586,37.26026895,CHYNOWETH AV,MONTEREY RD,1,0,1,200' south of CHYNOWETH AV & MONTEREY RD,30,950,2,4000,37.0,1,30.0,0.08,68,48,58.0
717,2017-04-03,23:53:00.000Z,-121.83322720000001,37.29342558,CAPITOL EX,SENTER RD,0,1,0,CAPITOL EX & SENTER RD,40,15150,187,23450,42.8,0,38.5,0.08,68,48,58.0
718,2017-04-04,09:05:00.000Z,-121.9035447,37.38201521,BROKAW RD,NIMITZ FR,0,1,0,110' east of BROKAW RD & NIMITZ FR,30,2170,3,4400,33.0,0,30.0,0.07,69,48,58.5
719,2017-04-04,01:01:00.000Z,-121.8419098,37.27693303,CAPITOL EX,SNELL AV,0,1,0,289' north of CAPITOL EX & SNELL AV,40,2350,18,13750,43.0,0,39.0,0.07,69,48,58.5
720,2017-04-05,03:44:00.000Z,-121.95980159999998,37.31607292,CYPRESS AV,MOORPARK AV,1,0,0,CYPRESS AV & MOORPARK AV,30,2600,3,1600,31.0,0,27.0,0.03,69,47,58.0
721,2017-04-07,19:28:00.000Z,-121.88468529999999,37.30959507,ALMA AV,LELONG AV,0,1,0,204' north of ALMA AV & LELONG AV,35,2950,29,13200,37.5,0,34.5,0.04,69,48,58.5
722,2017-04-08,13:25:00.000Z,-121.77938780000001,37.27664891,HAWKSTONE WY,SILVER CREEK VALLEY RD,0,1,0,3263' south of HAWKSTONE WY & SILVER CREEK VALLEY RD,35,2000,0,1250,39.0,0,34.0,0.05,69,48,58.5
723,2017-04-08,21:58:00.000Z,-121.8430265,37.37008225,CAPITOL AV,MCKEE RD,0,1,1,410' west of CAPITOL AV & MCKEE RD,35,18700,76,21150,40.0,0,36.0,0.05,69,48,58.5
724,2017-04-10,20:51:00.000Z,-121.8079642,37.31619611,CAPITOL EX,NIEMAN BL,1,0,1,104' south of CAPITOL EX & NIEMAN BL,40,3300,42,31850,43.0,0,39.5,0.01,70,49,59.5
725,2017-04-12,21:30:00.000Z,-121.8590007,37.25663257,SANTA TERESA BL,WEST VALLEY FR,1,1,0,SANTA TERESA BL & WEST VALLEY FR,40,20000,120,22100,45.0,0,40.5,0.06,70,48,59.0
726,2017-04-14,10:58:00.000Z,-121.9730372,37.30823607,CAMELLIA WY,WILLIAMS RD,1,0,1,CAMELLIA WY & WILLIAMS RD,30,2600,3,1600,31.0,0,27.0,0.03,70,49,59.5
727,2017-04-15,09:35:00.000Z,-121.87946000000001,37.32506956,THIRD ST,VIRGINIA ST,0,1,0,THIRD ST & VIRGINIA ST,25,1300,199,7600,31.0,0,25.0,0.02,70,49,59.5
728,2017-04-18,14:05:00.000Z,-121.80845359999998,37.32386015,CAPITOL EX,QUIMBY RD,0,1,0,CAPITOL EX & QUIMBY RD,35,4082,80,17100,39.5,0,35.5,0.05,70,49,59.5
729,2017-04-19,10:50:00.000Z,-121.89276609999999,37.33910674,FIRST ST,ST JAMES ST,0,1,2,FIRST ST & ST JAMES ST,20,3250,33,4300,21.5,0,19.5,0.05,70,48,59.0
730,2017-04-23,16:03:00.000Z,-121.8401125,37.2750422,GOLD RUN WY,SNELL AV,0,1,0,294' south of GOLD RUN WY & SNELL AV,40,2350,18,13750,43.0,0,39.0,0.06,71,51,61.0
731,2017-04-26,16:03:00.000Z,-121.8839435,37.33300821,FOURTH ST,SAN CARLOS ST,0,1,1,FOURTH ST & SAN CARLOS ST,25,1500,21,6350,26.0,0,23.0,0.0,73,50,61.5
732,2017-04-27,16:49:00.000Z,-121.90241370000001,37.30786365,CRESCENT DR,WILLOW ST,0,1,0,110' east of CRESCENT DR & WILLOW ST,30,3775,19,11300,32.5,0,29.5,0.04,74,50,62.0
733,2017-04-28,18:37:00.000Z,-121.9726887,37.2862273,ANTHONY DR,CAMPBELL AV,0,1,0,ANTHONY DR & CAMPBELL AV,35,2300,5,22800,38.0,0,34.0,0.05,72,51,61.5
734,2017-05-01,20:42:00.000Z,-121.89705649999999,37.36217487,COMMERCIAL ST,TENTH ST,0,1,0,110' south of COMMERCIAL ST & TENTH ST,35,3200,35,24100,36.0,0,33.0,0.02,73,51,62.0
735,2017-05-01,08:09:00.000Z,-121.8430265,37.37008225,CAPITOL AV,MCKEE RD,0,1,0,300' north of CAPITOL AV & MCKEE RD,35,18700,76,21150,40.0,0,36.0,0.02,73,51,62.0
736,2017-05-02,07:06:00.000Z,-121.86813740000001,37.39414518,CAPITOL AV,OLIVESTONE WY,0,1,1,CAPITOL AV & OLIVESTONE WY,35,7300,28,14300,39.5,0,35.5,0.02,73,52,62.5
737,2017-05-04,13:59:00.000Z,-121.9434877,37.26347367,BASCOM AV,SHELLEY AV,0,1,1,BASCOM AV & SHELLEY AV,40,4051,17,20100,44.5,0,39.5,0.02,74,52,63.0
738,2017-05-04,07:30:00.000Z,-121.8917227,37.36469879,COMMERCIAL ST,OAKLAND RD,0,1,0,300' north of COMMERCIAL ST & OAKLAND RD,35,3200,35,24100,36.0,0,33.0,0.02,74,52,63.0
739,2017-05-08,unknown,-121.89427240000002,37.25745548,BRANHAM LN,VIA DE CABALLE ,1,0,0,BRANHAM LN & VIA DE CABALLE ,30,5400,9,3850,34.5,0,31.0,0.01,74,52,63.0
740,2017-05-08,07:39:00.000Z,-121.8232696,37.28792464,HONOLULU DR,SYLVANDALE AV,0,1,1,HONOLULU DR & SYLVANDALE AV,30,1850,17,9025,34.0,0,31.0,0.01,74,52,63.0
741,2017-05-12,23:20:00.000Z,-121.85428590000002,37.28021781,HILLSDALE AV,VISTAPARK DR,1,1,0,100' west of HILLSDALE AV & VISTAPARK DR,35,2600,3,3650,37.0,0,33.0,0.01,75,51,63.0
742,2017-05-17,18:11:00.000Z,-121.90809679999998,37.36898445,BAYSHORE FR,OLD BAYSHORE HW,0,1,0,107' south of BAYSHORE FR & OLD BAYSHORE HW,40,2900,11,12650,41.0,0,37.0,0.01,73,53,63.0
743,2017-05-18,unknown,-121.871524,37.32790781,SINCLAIR FR,TENTH ST,1,0,0,SINCLAIR FR & TENTH ST,40,5000,37,12800,42.5,0,39.0,0.01,75,53,64.0
744,2017-05-18,02:00:00.000Z,-121.8961231,37.27361077,BOOKSIN AV,FOXWORTHY AV,0,1,0,BOOKSIN AV & FOXWORTHY AV,25,6400,2,2050,29.3,0,28.0,0.01,75,53,64.0
745,2017-05-21,07:00:00.000Z,-121.9753642,37.32316954,KIELY BL,STEVENS CREEK BL,0,1,0,KIELY BL & STEVENS CREEK BL,30,3000,44,15000,37.0,0,32.0,0.02,76,53,64.5
746,2017-05-24,10:00:00.000Z,-121.88212970000001,37.40332487,CAPITOL AV,CROPLEY AV,0,1,2,CAPITOL AV & CROPLEY AV,35,8700,47,13850,40.0,0,36.0,0.01,77,55,66.0
747,2017-05-25,20:59:00.000Z,-121.8455398,37.33828009,KNOX AV,STORY RD,0,1,1,KNOX AV & STORY RD,35,8200,197,17650,36.3,0,32.5,0.01,76,54,65.0
748,2017-05-28,04:15:00.000Z,-121.85366869999999,37.3967059,GEHRIG AV,SIERRA RD,0,1,0,90' east of GEHRIG AV & SIERRA RD,35,2580,6,1100,38.0,0,32.5,0.03,76,54,65.0
749,2017-06-03,19:09:00.000Z,-121.78368970000001,37.26029487,HELLYER AV,SILVER CREEK VALLEY RD,0,1,0,3595' east of HELLYER AV & SILVER CREEK VALLEY RD,35,2000,0,1250,39.0,0,34.0,0.01,77,55,66.0
750,2017-06-06,19:46:00.000Z,-121.91142079999999,37.32350544,RACE ST,SAN CARLOS ST,0,1,0,RACE ST & SAN CARLOS ST,30,4500,14,7700,34.0,0,30.0,0.01,76,55,65.5
751,2017-06-09,14:15:00.000Z,-121.84350800000001,37.35852024,ALUM ROCK AV,JACKSON AV,0,1,2,ALUM ROCK AV & JACKSON AV,35,3054,30,29000,41.0,0,36.0,0.01,79,55,67.0
752,2017-06-11,18:35:00.000Z,-121.88309109999999,37.3572265,EIGHTEENTH ST,TAYLOR ST,1,0,0,EIGHTEENTH ST & TAYLOR ST,25,4200,62,14000,30.0,0,26.7,0.0,77,55,66.0
753,2017-06-12,09:20:00.000Z,-121.9006064,37.38227766,BROKAW RD,RIDDER PARK DR,0,1,0,505' east of BROKAW RD & RIDDER PARK DR,30,2170,3,4400,33.0,0,30.0,0.0,78,54,66.0
754,2017-06-16,13:10:00.000Z,-121.8800521,37.27801049,ALMADEN EX,FOXWORTHY AV,0,1,1,50' south of ALMADEN EX & FOXWORTHY AV,30,2400,1,3200,33.0,0,30.0,0.03,81,56,68.5
755,2017-06-19,19:09:00.000Z,-121.85829820000001,37.30073865,MONTEREY RD,TULLY RD,1,0,0,300' south of MONTEREY RD & TULLY RD,40,1400,46,35400,45.0,0,40.0,0.0,81,57,69.0
756,2017-06-20,22:15:00.000Z,-121.8449195,37.30976725,LA RAGIONE AV,TULLY RD,1,0,2,LA RAGIONE AV & TULLY RD,35,8000,75,8050,41.0,0,37.0,0.0,81,56,68.5
757,2017-06-21,21:47:00.000Z,-121.8615784,37.41338975,CROPLEY AV,GROSVENOR DR,0,1,0,CROPLEY AV & GROSVENOR DR,25,760,1,1050,29.0,0,26.0,0.0,81,56,68.5
758,2017-06-22,22:26:00.000Z,-121.73010090000001,37.20762421,BAILEY RD,MONTEREY RD,1,1,0,BAILEY RD & MONTEREY RD,45,10240,103,39950,47.0,0,42.0,0.0,83,57,70.0
759,2017-06-23,19:46:00.000Z,-121.85905349999999,37.3511407,ALUM ROCK AV,THIRTY THIRD ST,0,1,1,ALUM ROCK AV & THIRTY THIRD ST,35,3054,30,29000,41.0,0,36.0,0.0,81,57,69.0
760,2017-06-25,03:37:00.000Z,-121.95013370000001,37.31728618,JUNIPERO SERRA FR,WINCHESTER BL,0,1,0,JUNIPERO SERRA FR & WINCHESTER BL,35,1990,9,6100,37.0,0,34.0,0.0,83,58,70.5
761,2017-06-27,15:37:00.000Z,-121.87864209999998,37.33937863,ELEVENTH ST,SAN FERNANDO ST,0,1,0,52' north of ELEVENTH ST & SAN FERNANDO ST,30,14650,183,25700,34.3,0,30.5,0.0,83,59,71.0
762,2017-06-30,05:29:00.000Z,-121.8843118,37.3450762,JULIAN ST,TENTH ST,0,1,0,JULIAN ST & TENTH ST,35,2000,50,15700,36.0,0,32.0,0.0,81,58,69.5
